gene	status	length_ours	length_reference	length_difference	first_difference_1_based	orf_end_1_based	first_difference_is_right_after_orf	triplet_at_difference_in_ours	triplet_is_stop_codon
ENSG00000146411	extra_triplet_right_after_orf	4468	4465	3	2009	2007	True	TAA	True
ENSG00000146414	extra_triplet_right_after_orf	7338	7335	3	5461	5460	True	TGA	True
ENSG00000146416	extra_triplet_right_after_orf	1202	1199	3	762	760	True	TAG	True
ENSG00000146425	extra_triplet_right_after_orf	726	723	3	371	370	True	TGA	True
ENSG00000146433	extra_triplet_right_after_orf	5390	5387	3	1848	1847	True	TGA	True
ENSG00000146457	extra_triplet_right_after_orf	3656	3653	3	2948	2945	True	TAA	True
ENSG00000146463	extra_triplet_right_after_orf	6994	6991	3	4725	4724	True	TAA	True
ENSG00000146476	extra_triplet_right_after_orf	2576	2573	3	1583	1582	True	TGA	True
ENSG00000146477	extra_triplet_right_after_orf	3348	3345	3	1821	1820	True	TGA	True
ENSG00000146530	extra_triplet_right_after_orf	5260	5257	3	4960	4959	True	TGA	True
ENSG00000146535	extra_triplet_right_after_orf	4378	4375	3	1307	1306	True	TGA	True
ENSG00000146540	extra_triplet_right_after_orf	1294	1291	3	654	652	True	TAG	True
ENSG00000146555	extra_triplet_right_after_orf	10397	10394	3	6779	6778	True	TGA	True
ENSG00000146574	extra_triplet_right_after_orf	2885	2882	3	2020	2019	True	TGA	True
ENSG00000146576	extra_triplet_right_after_orf	2182	2179	3	1615	1614	True	TAG	True
ENSG00000146587	extra_triplet_right_after_orf	6551	6548	3	2662	2661	True	TGA	True
ENSG00000146592	extra_triplet_right_after_orf	8532	8529	3	1915	1914	True	TAA	True
ENSG00000146618	extra_triplet_right_after_orf	640	637	3	558	557	True	TGA	True
ENSG00000146648	extra_triplet_right_after_orf	9821	9818	3	3808	3807	True	TGA	True
ENSG00000146670	extra_triplet_right_after_orf	1012	1009	3	991	990	True	TGA	True
ENSG00000146674	extra_triplet_right_after_orf	1050	1047	3	1003	1002	True	TAG	True
ENSG00000146676	extra_triplet_right_after_orf	9069	9066	3	950	949	True	TGA	True
ENSG00000146678	extra_triplet_right_after_orf	1653	1650	3	1074	1073	True	TGA	True
ENSG00000146700	extra_triplet_right_after_orf	2801	2798	3	2074	2073	True	TGA	True
ENSG00000146701	extra_triplet_right_after_orf	2209	2206	3	1109	1108	True	TGA	True
ENSG00000146707	extra_triplet_right_after_orf	1490	1487	3	1247	1246	True	TAA	True
ENSG00000146729	extra_triplet_right_after_orf	1999	1996	3	888	887	True	TAA	True
ENSG00000146731	extra_triplet_right_after_orf	2719	2716	3	1813	1812	True	TGA	True
ENSG00000146733	extra_triplet_right_after_orf	2131	2128	3	1434	1433	True	TAA	True
ENSG00000146757	extra_triplet_right_after_orf	3210	3207	3	1958	1957	True	TGA	True
ENSG00000146776	extra_triplet_right_after_orf	5417	5414	3	2630	2629	True	TAA	True
ENSG00000146802	extra_triplet_right_after_orf	7470	7467	3	2654	2652	True	TAA	True
ENSG00000146826	extra_triplet_right_after_orf	2520	2517	3	1927	1926	True	TAG	True
ENSG00000146828	extra_triplet_right_after_orf	3273	3270	3	2870	2867	True	TGA	True
ENSG00000146830	extra_triplet_right_after_orf	6530	6527	3	4316	4315	True	TGA	True
ENSG00000146833	extra_triplet_right_after_orf	3383	3380	3	1631	1630	True	TGA	True
ENSG00000146834	extra_triplet_right_after_orf	3030	3027	3	2456	2455	True	TAA	True
ENSG00000146839	extra_triplet_right_after_orf	8669	8666	3	8602	8601	True	TAA	True
ENSG00000146842	extra_triplet_right_after_orf	3545	3542	3	1807	1806	True	TAG	True
ENSG00000146856	extra_triplet_right_after_orf	3533	3530	3	3015	3013	True	TAA	True
ENSG00000146858	extra_triplet_right_after_orf	1753	1750	3	913	912	True	TAA	True
ENSG00000146859	extra_triplet_right_after_orf	1997	1994	3	779	778	True	TAA	True
ENSG00000146872	extra_triplet_right_after_orf	3512	3509	3	2585	2584	True	TGA	True
ENSG00000146909	extra_triplet_right_after_orf	6077	6074	3	2597	2595	True	TAG	True
ENSG00000146910	extra_triplet_right_after_orf	2378	2375	3	440	439	True	TAG	True
ENSG00000146918	extra_triplet_right_after_orf	5253	5250	3	3583	3582	True	TAG	True
ENSG00000146950	extra_triplet_right_after_orf	7447	7444	3	4939	4938	True	TAA	True
ENSG00000146963	extra_triplet_right_after_orf	2645	2642	3	1531	1530	True	TAA	True
ENSG00000146966	extra_triplet_right_after_orf	3735	3732	3	3446	3445	True	TAA	True
ENSG00000147010	extra_triplet_right_after_orf	4731	4728	3	2287	2286	True	TGA	True
ENSG00000147027	extra_triplet_right_after_orf	4054	4051	3	803	802	True	TAG	True
ENSG00000147036	extra_triplet_right_after_orf	3063	3060	3	1480	1479	True	TAG	True
ENSG00000147041	extra_triplet_right_after_orf	4704	4701	3	2613	2612	True	TAA	True
ENSG00000147044	extra_triplet_right_after_orf	4411	4408	3	3254	3253	True	TAG	True
ENSG00000147050	extra_triplet_right_after_orf	5924	5921	3	4736	4734	True	TGA	True
ENSG00000147065	extra_triplet_right_after_orf	3944	3941	3	1905	1903	True	TAA	True
ENSG00000147082	extra_triplet_right_after_orf	4693	4690	3	4484	4483	True	TAG	True
ENSG00000147099	extra_triplet_right_after_orf	2014	2011	3	1475	1473	True	TAG	True
ENSG00000147100	extra_triplet_right_after_orf	4161	4158	3	1796	1794	True	TAA	True
ENSG00000147118	extra_triplet_right_after_orf	3586	3583	3	2269	2268	True	TAG	True
ENSG00000147119	extra_triplet_right_after_orf	2289	2286	3	1607	1606	True	TAG	True
ENSG00000147121	extra_triplet_right_after_orf	2774	2771	3	1147	1144	True	TGA	True
ENSG00000147123	extra_triplet_right_after_orf	948	945	3	849	848	True	TGA	True
ENSG00000147124	extra_triplet_right_after_orf	4531	4528	3	2978	2977	True	TGA	True
ENSG00000147130	extra_triplet_right_after_orf	6021	6018	3	4729	4728	True	TGA	True
ENSG00000147133	extra_triplet_right_after_orf	7722	7719	3	5762	5761	True	TGA	True
ENSG00000147138	extra_triplet_right_after_orf	1258	1255	3	1036	1035	True	TAA	True
ENSG00000147140	extra_triplet_right_after_orf	2713	2710	3	1622	1618	True	TAA	True
ENSG00000147144	extra_triplet_right_after_orf	2379	2376	3	2266	2265	True	TGA	True
ENSG00000147155	extra_triplet_right_after_orf	1775	1772	3	1514	1513	True	TGA	True
ENSG00000147162	extra_triplet_right_after_orf	5461	5458	3	3356	3355	True	TAA	True
ENSG00000147166	extra_triplet_right_after_orf	1296	1293	3	1116	1114	True	TAG	True
ENSG00000147168	extra_triplet_right_after_orf	1534	1531	3	1200	1199	True	TGA	True
ENSG00000147174	extra_triplet_right_after_orf	2791	2788	3	2188	2187	True	TGA	True
ENSG00000147180	extra_triplet_right_after_orf	4844	4841	3	3311	3307	True	TAA	True
ENSG00000147202	extra_triplet_right_after_orf	3376	3373	3	3352	3351	True	TAA	True
ENSG00000147224	extra_triplet_right_after_orf	2073	2070	3	1079	1076	True	TAA	True
ENSG00000147251	extra_triplet_right_after_orf	6664	6661	3	6306	6305	True	TGA	True
ENSG00000147274	extra_triplet_right_after_orf	2012	2009	3	1329	1328	True	TAG	True
ENSG00000147316	extra_triplet_right_after_orf	8039	8036	3	2582	2581	True	TGA	True
ENSG00000147324	extra_triplet_right_after_orf	6414	6411	3	3744	3743	True	TGA	True
ENSG00000147364	extra_triplet_right_after_orf	10386	10383	3	1221	1220	True	TAA	True
ENSG00000147383	extra_triplet_right_after_orf	1929	1926	3	1314	1313	True	TGA	True
ENSG00000147394	extra_triplet_right_after_orf	4421	4418	3	2212	2211	True	TAG	True
ENSG00000147400	extra_triplet_right_after_orf	1454	1451	3	584	583	True	TAA	True
ENSG00000147403	extra_triplet_right_after_orf	2318	2315	3	831	830	True	TGA	True
ENSG00000147408	extra_triplet_right_after_orf	4232	4229	3	2611	2610	True	TGA	True
ENSG00000147416	extra_triplet_right_after_orf	2875	2872	3	1574	1573	True	TAG	True
ENSG00000147419	extra_triplet_right_after_orf	3626	3623	3	719	718	True	TAA	True
ENSG00000147434	extra_triplet_right_after_orf	2400	2397	3	1839	1838	True	TAA	True
ENSG00000147437	extra_triplet_right_after_orf	470	467	3	309	308	True	TAA	True
ENSG00000147439	extra_triplet_right_after_orf	1835	1832	3	829	828	True	TGA	True
ENSG00000147443	extra_triplet_right_after_orf	1936	1933	3	1496	1495	True	TGA	True
ENSG00000147454	extra_triplet_right_after_orf	4823	4820	3	1213	1212	True	TAA	True
ENSG00000147457	extra_triplet_right_after_orf	3367	3364	3	1965	1964	True	TAG	True
ENSG00000147459	extra_triplet_right_after_orf	10075	10072	3	5655	5654	True	TAA	True
ENSG00000147471	extra_triplet_right_after_orf	2558	2555	3	893	892	True	TGA	True
ENSG00000147475	extra_triplet_right_after_orf	6073	6070	3	1085	1084	True	TGA	True
ENSG00000147509	extra_triplet_right_after_orf	2104	2101	3	1257	1256	True	TAG	True
ENSG00000147526	extra_triplet_right_after_orf	7802	7799	3	2795	2794	True	TGA	True
ENSG00000147533	extra_triplet_right_after_orf	2027	2024	3	613	612	True	TAA	True
ENSG00000147535	extra_triplet_right_after_orf	2130	2127	3	814	813	True	TAA	True
ENSG00000147536	extra_triplet_right_after_orf	3841	3838	3	880	879	True	TAA	True
ENSG00000147548	extra_triplet_right_after_orf	10776	10773	3	4830	4829	True	TAA	True
ENSG00000147576	extra_triplet_right_after_orf	1990	1987	3	1434	1432	True	TAA	True
ENSG00000147586	extra_triplet_right_after_orf	850	847	3	585	584	True	TAA	True
ENSG00000147592	extra_triplet_right_after_orf	1508	1505	3	903	901	True	TAG	True
ENSG00000147601	extra_triplet_right_after_orf	1677	1674	3	1342	1340	True	TGA	True
ENSG00000147604	extra_triplet_right_after_orf	1101	1098	3	1031	1030	True	TAA	True
ENSG00000147642	extra_triplet_right_after_orf	3007	3004	3	2275	2274	True	TAA	True
ENSG00000147649	extra_triplet_right_after_orf	6177	6174	3	2075	2074	True	TGA	True
ENSG00000147650	extra_triplet_right_after_orf	4112	4109	3	2687	2686	True	TAG	True
ENSG00000147654	extra_triplet_right_after_orf	2379	2376	3	940	939	True	TAA	True
ENSG00000147669	extra_triplet_right_after_orf	543	540	3	299	297	True	TAA	True
ENSG00000147676	extra_triplet_right_after_orf	2818	2815	3	631	630	True	TAA	True
ENSG00000147677	extra_triplet_right_after_orf	2041	2038	3	1866	1865	True	TAA	True
ENSG00000147679	extra_triplet_right_after_orf	3699	3696	3	849	848	True	TGA	True
ENSG00000147684	extra_triplet_right_after_orf	1319	1316	3	711	710	True	TAA	True
ENSG00000147687	extra_triplet_right_after_orf	1018	1015	3	931	929	True	TAA	True
ENSG00000147689	extra_triplet_right_after_orf	5393	5390	3	3317	3316	True	TGA	True
ENSG00000147789	extra_triplet_right_after_orf	2242	2239	3	2188	2187	True	TAG	True
ENSG00000147799	extra_triplet_right_after_orf	4673	4670	3	3428	3427	True	TAG	True
ENSG00000147804	extra_triplet_right_after_orf	2174	2171	3	2049	2047	True	TGA	True
ENSG00000147813	extra_triplet_right_after_orf	1965	1962	3	1910	1909	True	TGA	True
ENSG00000147852	extra_triplet_right_after_orf	9163	9160	3	2976	2975	True	TGA	True
ENSG00000147853	extra_triplet_right_after_orf	2736	2733	3	913	912	True	TGA	True
ENSG00000147854	extra_triplet_right_after_orf	3452	3449	3	2576	2574	True	TGA	True
ENSG00000147862	extra_triplet_right_after_orf	3318	3315	3	2719	2718	True	TGA	True
ENSG00000147872	extra_triplet_right_after_orf	1972	1969	3	1492	1491	True	TAA	True
ENSG00000147874	extra_triplet_right_after_orf	6536	6533	3	3334	3333	True	TGA	True
ENSG00000147883	extra_triplet_right_after_orf	3911	3908	3	825	824	True	TGA	True
ENSG00000147889	extra_triplet_right_after_orf	1149	1146	3	671	670	True	TGA	True
ENSG00000147894	extra_triplet_right_after_orf	3339	3336	3	1646	1645	True	TAA	True
ENSG00000147905	extra_triplet_right_after_orf	2619	2616	3	1736	1735	True	TAA	True
ENSG00000147912	extra_triplet_right_after_orf	4575	4572	3	2918	2917	True	TGA	True
ENSG00000147955	extra_triplet_right_after_orf	1656	1653	3	744	743	True	TGA	True
ENSG00000147996	extra_triplet_right_after_orf	1791	1788	3	1364	1363	True	TAA	True
ENSG00000148019	extra_triplet_right_after_orf	2618	2615	3	2312	2310	True	TGA	True
ENSG00000148053	extra_triplet_right_after_orf	8633	8630	3	2998	2997	True	TAG	True
ENSG00000148090	extra_triplet_right_after_orf	1577	1574	3	1042	1041	True	TAA	True
ENSG00000148110	extra_triplet_right_after_orf	3420	3417	3	1788	1787	True	TAA	True
ENSG00000148120	extra_triplet_right_after_orf	3136	3133	3	2593	2592	True	TAA	True
ENSG00000148143	extra_triplet_right_after_orf	10414	10411	3	7808	7807	True	TGA	True
ENSG00000148153	extra_triplet_right_after_orf	4233	4230	3	619	618	True	TGA	True
ENSG00000148154	extra_triplet_right_after_orf	4007	4004	3	1633	1632	True	TAA	True
ENSG00000148156	extra_triplet_right_after_orf	2379	2376	3	2283	2282	True	TGA	True
ENSG00000148158	extra_triplet_right_after_orf	7622	7619	3	1476	1475	True	TAA	True
ENSG00000148175	extra_triplet_right_after_orf	3010	3007	3	884	882	True	TAG	True
ENSG00000148180	extra_triplet_right_after_orf	2657	2654	3	2416	2415	True	TGA	True
ENSG00000148187	extra_triplet_right_after_orf	9826	9823	3	1098	1097	True	TGA	True
ENSG00000148200	extra_triplet_right_after_orf	7031	7028	3	1599	1598	True	TGA	True
ENSG00000148218	extra_triplet_right_after_orf	3173	3170	3	1190	1187	True	TGA	True
ENSG00000148219	extra_triplet_right_after_orf	4747	4744	3	4119	4118	True	TGA	True
ENSG00000148225	extra_triplet_right_after_orf	4878	4875	3	1349	1348	True	TGA	True
ENSG00000148229	extra_triplet_right_after_orf	2191	2188	3	613	612	True	TGA	True
ENSG00000148248	extra_triplet_right_after_orf	2984	2981	3	938	937	True	TAA	True
ENSG00000148288	extra_triplet_right_after_orf	1980	1977	3	1354	1353	True	TGA	True
ENSG00000148290	extra_triplet_right_after_orf	1093	1090	3	933	932	True	TGA	True
ENSG00000148291	extra_triplet_right_after_orf	842	839	3	813	809	True	TAA	True
ENSG00000148296	extra_triplet_right_after_orf	4447	4444	3	1350	1349	True	TGA	True
ENSG00000148297	extra_triplet_right_after_orf	4367	4364	3	1183	1182	True	TGA	True
ENSG00000148300	extra_triplet_right_after_orf	2360	2357	3	1467	1466	True	TAG	True
ENSG00000148303	extra_triplet_right_after_orf	891	888	3	829	828	True	TAA	True
ENSG00000148331	extra_triplet_right_after_orf	2330	2327	3	1431	1429	True	TGA	True
ENSG00000148334	extra_triplet_right_after_orf	2331	2328	3	1877	1876	True	TGA	True
ENSG00000148335	extra_triplet_right_after_orf	1562	1559	3	893	892	True	TGA	True
ENSG00000148339	extra_triplet_right_after_orf	3376	3373	3	1573	1572	True	TGA	True
ENSG00000148341	extra_triplet_right_after_orf	1985	1982	3	1338	1337	True	TAG	True
ENSG00000148343	extra_triplet_right_after_orf	3637	3634	3	2006	2005	True	TAG	True
ENSG00000148344	extra_triplet_right_after_orf	1774	1771	3	492	491	True	TGA	True
ENSG00000148356	extra_triplet_right_after_orf	3146	3143	3	2542	2541	True	TGA	True
ENSG00000148358	extra_triplet_right_after_orf	7353	7350	3	2308	2307	True	TGA	True
ENSG00000148377	extra_triplet_right_after_orf	1359	1356	3	747	746	True	TGA	True
ENSG00000148384	extra_triplet_right_after_orf	3394	3391	3	2336	2335	True	TGA	True
ENSG00000148396	extra_triplet_right_after_orf	8806	8803	3	7146	7145	True	TAG	True
ENSG00000148399	extra_triplet_right_after_orf	1847	1844	3	1515	1514	True	TGA	True
ENSG00000148400	extra_triplet_right_after_orf	9371	9368	3	7742	7741	True	TAA	True
ENSG00000148411	extra_triplet_right_after_orf	6899	6896	3	1918	1917	True	TAA	True
ENSG00000148426	extra_triplet_right_after_orf	3333	3330	3	1460	1459	True	TGA	True
ENSG00000148429	extra_triplet_right_after_orf	4546	4543	3	2613	2612	True	TGA	True
ENSG00000148444	extra_triplet_right_after_orf	1342	1339	3	1030	1029	True	TAA	True
ENSG00000148450	extra_triplet_right_after_orf	1803	1800	3	650	649	True	TGA	True
ENSG00000148459	extra_triplet_right_after_orf	1626	1623	3	1299	1298	True	TGA	True
ENSG00000148481	extra_triplet_right_after_orf	2381	2378	3	1558	1556	True	TAA	True
ENSG00000148484	extra_triplet_right_after_orf	3919	3916	3	1134	1133	True	TAA	True
ENSG00000148488	extra_triplet_right_after_orf	2276	2273	3	1270	1269	True	TAA	True
ENSG00000148498	extra_triplet_right_after_orf	6005	6002	3	4395	4394	True	TGA	True
ENSG00000148516	extra_triplet_right_after_orf	5990	5987	3	3440	3438	True	TAA	True
ENSG00000148541	extra_triplet_right_after_orf	3388	3385	3	1906	1905	True	TGA	True
ENSG00000148572	extra_triplet_right_after_orf	1853	1850	3	1043	1042	True	TAA	True
ENSG00000148600	extra_triplet_right_after_orf	6781	6778	3	2705	2703	True	TAG	True
ENSG00000148604	extra_triplet_right_after_orf	2247	2244	3	924	923	True	TGA	True
ENSG00000148606	extra_triplet_right_after_orf	6640	6637	3	4310	4308	True	TAG	True
ENSG00000148634	extra_triplet_right_after_orf	4445	4442	3	3420	3419	True	TAA	True
ENSG00000148660	extra_triplet_right_after_orf	3824	3821	3	1805	1804	True	TGA	True
ENSG00000148672	extra_triplet_right_after_orf	3039	3036	3	1772	1771	True	TAG	True
ENSG00000148677	extra_triplet_right_after_orf	1979	1976	3	1207	1206	True	TGA	True
ENSG00000148688	extra_triplet_right_after_orf	2589	2586	3	1076	1075	True	TGA	True
ENSG00000148690	extra_triplet_right_after_orf	3089	3086	3	1144	1143	True	TGA	True
ENSG00000148700	extra_triplet_right_after_orf	3081	3078	3	2486	2485	True	TAA	True
ENSG00000148719	extra_triplet_right_after_orf	4360	4357	3	1379	1377	True	TAG	True
ENSG00000148730	extra_triplet_right_after_orf	7257	7254	3	384	383	True	TGA	True
ENSG00000148737	extra_triplet_right_after_orf	4073	4070	3	2365	2364	True	TAG	True
ENSG00000148798	extra_triplet_right_after_orf	3231	3228	3	1548	1546	True	TAA	True
ENSG00000148803	extra_triplet_right_after_orf	709	706	3	491	490	True	TAG	True
ENSG00000148814	extra_triplet_right_after_orf	6374	6371	3	1696	1695	True	TGA	True
ENSG00000148824	extra_triplet_right_after_orf	1560	1557	3	1053	1052	True	TGA	True
ENSG00000148826	extra_triplet_right_after_orf	2673	2670	3	936	935	True	TGA	True
ENSG00000148832	extra_triplet_right_after_orf	1858	1855	3	1617	1616	True	TAG	True
ENSG00000148834	extra_triplet_right_after_orf	972	969	3	918	917	True	TGA	True
ENSG00000148835	extra_triplet_right_after_orf	3268	3265	3	2424	2423	True	TAA	True
ENSG00000148840	extra_triplet_right_after_orf	5330	5327	3	5032	5031	True	TAA	True
ENSG00000148841	extra_triplet_right_after_orf	6807	6804	3	2095	2094	True	TGA	True
ENSG00000148843	extra_triplet_right_after_orf	6453	6450	3	5709	5707	True	TAG	True
ENSG00000148848	extra_triplet_right_after_orf	7938	7935	3	3038	3037	True	TGA	True
ENSG00000148908	extra_triplet_right_after_orf	804	801	3	614	613	True	TGA	True
ENSG00000148925	extra_triplet_right_after_orf	1871	1868	3	1723	1720	True	TGA	True
ENSG00000148926	extra_triplet_right_after_orf	1885	1882	3	1127	1126	True	TAG	True
ENSG00000148935	extra_triplet_right_after_orf	2286	2283	3	1245	1244	True	TGA	True
ENSG00000148943	extra_triplet_right_after_orf	4688	4685	3	615	612	True	TAA	True
ENSG00000148950	extra_triplet_right_after_orf	685	682	3	586	583	True	TAG	True
ENSG00000148985	extra_triplet_right_after_orf	2062	2059	3	1147	1146	True	TGA	True
ENSG00000149016	extra_triplet_right_after_orf	2826	2823	3	2775	2774	True	TGA	True
ENSG00000149043	extra_triplet_right_after_orf	1424	1421	3	1332	1331	True	TGA	True
ENSG00000149050	extra_triplet_right_after_orf	2681	2678	3	2135	2134	True	TAA	True
ENSG00000149054	extra_triplet_right_after_orf	3257	3254	3	1938	1937	True	TGA	True
ENSG00000149084	extra_triplet_right_after_orf	2420	2417	3	1056	1055	True	TAA	True
ENSG00000149089	extra_triplet_right_after_orf	1366	1363	3	942	941	True	TAA	True
ENSG00000149091	extra_triplet_right_after_orf	4086	4083	3	3477	3476	True	TAG	True
ENSG00000149100	extra_triplet_right_after_orf	5051	5048	3	1186	1185	True	TGA	True
ENSG00000149115	extra_triplet_right_after_orf	5795	5792	3	5341	5340	True	TGA	True
ENSG00000149136	extra_triplet_right_after_orf	2819	2816	3	2395	2394	True	TAG	True
ENSG00000149150	extra_triplet_right_after_orf	2598	2595	3	2034	2033	True	TAG	True
ENSG00000149177	extra_triplet_right_after_orf	4773	4770	3	4372	4370	True	TAA	True
ENSG00000149179	extra_triplet_right_after_orf	1651	1648	3	1040	1039	True	TGA	True
ENSG00000149182	extra_triplet_right_after_orf	2976	2973	3	1794	1792	True	TGA	True
ENSG00000149187	extra_triplet_right_after_orf	3650	3647	3	1822	1821	True	TGA	True
ENSG00000149196	extra_triplet_right_after_orf	1113	1110	3	819	817	True	TAA	True
ENSG00000149212	extra_triplet_right_after_orf	9558	9555	3	1814	1813	True	TGA	True
ENSG00000149218	extra_triplet_right_after_orf	4687	4684	3	1619	1618	True	TAA	True
